Datetime,btc,eth,usdt,bnb,ada,xrp,doge,dot,usdc,icp,matic,bch,uni,link,ltc,xlm,etc,sol,busd,vet,wbtc,theta,eos,trx,fil,aave,shib,xmr,dai,neo,klay,okb,ceth,atom,mkr,cro,bsv,cusdc,cake,rune,miota,xtz,ftt,algo,cdai,cel,safemoon,ksm,ht,btt,luna,AVAX,comp,hbar,snx,leo,dash,egld,tel,sushi,ust,hot,amp,xem,dcr,yfi,zec,waves,tfuel,zil,enj,chz,near,nexo,pax,tusd,hbtc,qtum,hnt,bat,steth,btg,mana,zen,stx,dgb,nano,one,ont,fei,grt,sc,bnt,omg,husd,chsb,ftm,zrx,uma,rvn
2021-05-12,56928.972357,4182.790286,1.000726,672.637825,1.767170,1.476666,0.496731,38.629214,1.001801,363.840709,1.076355,1547.082465,38.555431,48.799475,377.688779,0.727540,111.427575,44.724396,1.002714,0.214890,56908.960705,10.837887,14.223815,0.139320,142.864515,458.950615,0.000031,453.249134,1.001516,116.314771,2.393622,34.500948,83.615156,27.012899,5384.136085,0.177229,392.822401,0.022040,36.793561,18.098149,2.091538,7.093875,61.484777,1.476614,0.021506,7.188246,0.000011,439.860942,33.802890,0.007022,16.332472,37.175244,854.450259,0.285406,18.411666,3.765859,428.046981,181.824496,0.054817,15.237455,1.004633,0.013024,0.071849,0.366604,220.386078,82070.757519,301.486960,33.463442,0.366053,0.221138,2.335161,0.464833,4.945517,3.912347,1.000658,1.000836,56443.625029,26.496189,17.131798,1.382720,4087.755691,118.791262,1.428643,145.342611,1.883540,0.132303,9.001486,0.124877,2.559202,1.011733,1.463093,0.038055,7.881879,12.238308,1.000911,1.242295,0.785007,1.861696,28.953285,0.158782
2021-05-13,50004.762183,3906.108903,1.003192,602.435788,1.568219,1.287071,0.415192,35.366321,0.992316,257.154733,1.088836,1245.301620,37.409451,42.122307,308.573745,0.605289,87.043927,43.621578,0.994119,0.171814,50162.823976,9.674506,10.709542,0.124228,128.657180,517.357819,0.000018,400.541806,1.000178,97.295040,2.141735,33.517308,78.947315,23.229675,5113.842888,0.157236,307.002204,0.022182,30.385601,17.608177,1.830789,6.001140,58.263088,1.267035,0.021630,7.028778,0.000009,470.097337,35.001105,0.005928,14.817377,33.478796,744.041512,0.246465,18.216826,3.787821,359.379450,171.123478,0.041080,15.049898,0.986236,0.011120,0.064078,0.307328,198.913816,67183.850918,301.762895,32.963360,0.314994,0.182838,2.058362,0.408327,4.950574,3.631608,0.987868,0.980712,50528.149412,21.200950,14.999968,1.227322,3936.137738,99.820828,1.270764,134.800861,1.639727,0.113589,10.824689,0.107124,2.144995,0.967267,1.281731,0.031015,7.412216,9.799374,0.979472,1.096291,0.624442,1.696003,25.961343,0.137887
2021-05-14,49972.795398,3750.341595,0.992983,569.752182,1.942593,1.359471,0.488936,40.104540,1.005882,302.537985,1.055232,1258.211317,37.519360,43.328828,316.689529,0.640788,87.274291,41.109969,1.007133,0.184051,49473.365766,9.765817,10.561916,0.122158,117.859552,511.532189,0.000021,403.213475,0.993431,96.507141,2.177310,35.038628,74.248314,23.371163,4813.605177,0.165016,315.826481,0.022133,29.555119,17.356948,1.961540,6.149747,54.990582,1.361195,0.021451,6.878997,0.000009,531.965606,33.345610,0.006122,15.860204,35.045533,767.891131,0.337539,18.491645,3.394816,356.032056,162.149618,0.036922,14.842830,1.006958,0.011290,0.062406,0.309499,196.070178,66564.667851,299.538533,31.746313,0.353341,0.187144,2.052251,0.429995,5.566802,3.519519,1.006664,1.009871,49380.502251,20.511916,15.011217,1.191040,3687.781685,92.701871,1.257533,137.338959,1.592552,0.115526,11.624463,0.108269,2.114641,0.972816,1.310186,0.031042,7.039822,9.694052,1.004661,1.073302,0.618621,1.617644,24.481668,0.137102
2021-05-15,49913.263144,4088.731708,0.998631,602.905078,2.008497,1.407924,0.564851,47.332354,1.000080,304.146619,1.466806,1310.235326,40.225443,46.541305,326.418807,0.670825,104.366215,42.871800,0.999096,0.187507,50028.818546,10.038882,11.234032,0.125261,120.054642,595.763112,0.000019,412.891720,1.000439,100.859159,2.563595,34.171212,81.732308,25.652976,5029.362611,0.167326,336.102689,0.022029,31.807559,18.768761,1.945921,6.478836,57.958134,1.480768,0.021474,7.316397,0.000009,588.955817,34.328966,0.006229,16.426526,37.166588,777.714159,0.344138,21.281335,3.323534,371.405789,164.511287,0.042429,18.572473,1.003903,0.011931,0.068212,0.324596,200.190659,77849.844156,305.231126,33.171191,0.348516,0.201289,2.127271,0.437777,5.742656,3.910901,0.997362,0.997688,49976.774059,21.929703,15.566222,1.217751,4066.371413,102.625599,1.292847,147.427013,1.678559,0.119868,12.448207,0.115607,2.183022,0.995865,1.362552,0.032847,7.565589,10.250601,1.000235,1.159962,0.689188,1.701572,27.168770,0.139487
2021-05-16,46780.902305,3659.921844,0.995134,563.505300,2.170962,1.476855,0.506792,43.190023,1.004759,245.530507,1.614325,1175.603912,36.559766,41.328053,299.074282,0.673461,94.903132,43.462428,0.994822,0.173760,47044.860882,9.291624,10.190731,0.120676,109.980908,514.652517,0.000016,382.840451,0.999393,92.267889,2.423008,32.233093,73.521420,24.623921,4610.285016,0.156286,310.856359,0.022024,28.780557,17.552700,1.843218,5.753168,53.393812,1.381827,0.021485,6.884312,0.000009,540.886564,30.685596,0.005803,15.158930,34.475880,689.132853,0.306355,19.301219,3.656613,337.332159,155.914593,0.035697,16.167121,0.999663,0.010830,0.061687,0.297230,184.075521,66514.707467,270.060331,31.117015,0.313387,0.184926,1.952062,0.429488,5.941970,3.388290,1.001365,0.996400,46872.144908,19.816676,14.409759,1.135244,3793.932826,94.347644,1.197142,127.348432,1.568864,0.107838,10.705550,0.155997,1.970369,0.960648,1.311377,0.029647,6.865452,9.316680,1.007007,1.097896,0.618643,1.538379,23.679981,0.136123
2021-05-17,46585.064135,3602.004897,0.997647,563.878711,2.286209,1.459941,0.515315,42.495608,1.010989,224.820260,1.712803,1178.169211,36.434598,40.454590,297.556125,0.719852,94.184495,47.176668,1.002330,0.178518,46101.781537,9.503598,10.097074,0.120296,107.823740,526.870115,0.000018,391.925368,1.000701,93.192234,2.323151,30.727608,71.201451,24.373999,4527.685473,0.156760,316.362505,0.022159,29.127223,19.464427,1.988898,5.690905,54.053736,1.407105,0.021587,6.817596,0.000008,543.893087,29.319876,0.005917,16.287311,36.180002,687.211983,0.328637,18.827172,3.583852,332.979325,154.863696,0.040018,16.586136,1.006959,0.011716,0.059908,0.306029,182.826251,65580.262403,264.664236,30.305372,0.342493,0.184661,1.966254,0.436998,5.853097,3.373436,1.005341,1.009766,46117.343296,19.207254,14.189278,1.141388,3578.828534,94.017996,1.178371,125.366701,1.523431,0.111877,10.317403,0.147401,1.981815,0.967265,1.301734,0.029521,6.775576,9.337206,1.007673,1.090887,0.631664,1.576049,24.501912,0.137320
2021-05-18,43780.825598,3288.229887,1.005935,513.879522,2.030658,1.486724,0.485147,38.466565,1.001588,195.416079,1.703612,1078.798019,33.182961,37.109891,283.665112,0.645302,89.660560,46.861760,0.997980,0.159784,43476.881399,9.631517,9.107604,0.112688,99.323543,573.303773,0.000016,339.533197,1.003383,85.377685,2.172911,27.427785,65.805075,20.997529,4267.037598,0.145140,285.024215,0.022213,26.816928,18.358968,1.836449,5.179653,50.172124,1.282363,0.021648,6.873320,0.000008,575.270840,28.355596,0.005464,14.887589,33.567339,700.608219,0.295414,20.292528,3.296809,294.255564,140.237777,0.037098,16.135915,0.997523,0.010981,0.056040,0.279619,168.620946,64202.914212,238.432125,26.929574,0.347041,0.169419,1.793696,0.408403,5.689457,3.108203,0.995765,0.997743,43561.230631,17.372946,14.202436,1.053100,3280.459700,92.320623,1.058059,114.075760,1.360825,0.100436,9.999652,0.134963,1.813412,0.963569,1.194755,0.026696,6.216729,8.493863,1.010239,1.045856,0.582753,1.458128,21.557906,0.125388
2021-05-19,43091.041448,3399.049280,0.997027,510.077365,2.012727,1.598094,0.478976,40.784495,1.001720,164.677589,2.450046,1099.707960,35.231648,42.639457,295.492235,0.648996,89.274322,56.202009,0.999343,0.163813,43016.996521,9.813092,9.348099,0.117098,100.580814,631.263012,0.000016,342.178998,0.992771,87.733303,2.196227,27.043269,67.526700,22.997410,4670.383960,0.149754,287.066568,0.022117,27.022161,20.237627,1.889423,5.723557,50.951440,1.371487,0.021541,7.044039,0.000008,596.158225,27.967962,0.005607,15.773398,36.831548,667.934329,0.334357,23.008353,2.846740,305.600622,145.626988,0.042148,21.440713,0.996428,0.011104,0.059657,0.288845,180.158273,73384.436886,255.938024,27.673175,0.331049,0.176213,1.896897,0.419688,5.695864,3.124270,1.000363,0.998284,44033.471910,17.782340,16.659560,1.105840,3327.276910,87.622192,1.130323,115.761052,1.382756,0.108433,9.987395,0.177649,1.876551,0.964965,1.228097,0.027348,6.612293,8.684132,0.996954,1.062443,0.670944,1.606561,24.974518,0.130153
2021-05-20,37287.391402,2505.014946,0.994191,347.446366,1.517369,1.085757,0.338740,25.547431,0.996687,125.908288,1.696091,722.449942,23.625987,27.439644,190.711831,0.452735,60.217921,35.758844,0.987663,0.109044,37183.678574,6.029591,5.817662,0.080334,65.992340,419.947789,0.000009,205.449587,0.994898,56.452582,1.739054,17.915584,51.554374,14.083118,3538.455535,0.124705,175.862408,0.021596,18.252990,11.797397,1.159193,3.683230,37.225286,0.957609,0.021547,6.192128,0.000005,351.793771,21.089087,0.004081,9.737546,23.938406,485.750138,0.219244,14.671102,2.746784,193.811337,98.817010,0.026632,13.340677,0.984734,0.007433,0.045942,0.196836,127.023996,46709.873885,152.135263,19.241094,0.251038,0.113037,1.221401,0.268768,3.654151,2.151696,0.989742,0.982465,37331.481075,11.218453,12.381936,0.762481,2469.582032,67.379360,0.793602,74.498364,0.925998,0.074991,6.712370,0.110195,1.172454,0.941510,0.764893,0.018298,4.918829,5.599329,1.000753,0.825157,0.414020,1.023244,16.271156,0.087977
2021-05-21,40437.730096,2778.279661,1.004577,390.405549,1.793658,1.175644,0.397800,28.967656,0.994090,164.830444,1.824127,814.895798,26.309033,30.155673,210.343865,0.491634,73.595432,44.525703,0.992046,0.132355,40530.731165,7.236771,6.595949,0.088908,88.758270,466.265825,0.000009,282.300537,1.007415,70.000297,1.783257,21.030106,55.703277,16.350327,3905.510016,0.128709,199.167728,0.021829,20.048458,13.602377,1.308922,4.113030,40.719134,1.102979,0.021512,6.647958,0.000006,386.928245,23.862360,0.004466,10.288328,24.951411,544.102313,0.273016,16.142180,2.924801,226.523653,112.434403,0.036230,14.922077,0.979475,0.008535,0.048355,0.226039,144.048695,51577.812853,181.303475,24.396652,0.276690,0.145865,1.470309,0.311067,4.182524,2.454900,0.997993,0.997566,44164.823726,13.442273,13.316427,0.871356,2738.755864,68.246417,0.952451,84.509478,1.071546,0.090132,8.794551,0.121854,1.632103,0.970297,0.903188,0.020595,5.322856,6.547707,1.049547,0.905673,0.447158,1.152459,17.977663,0.098684
2021-05-22,37339.634201,2419.103217,0.998897,322.286746,1.547124,1.000451,0.352331,23.886862,0.997098,143.405303,1.481558,676.075484,21.781769,25.414738,178.934988,0.416882,62.714452,38.431601,1.000393,0.110285,37158.216839,6.321000,5.534249,0.078241,76.772746,366.405649,0.000008,255.680643,1.001149,57.120424,1.612726,14.391194,48.329593,13.303300,3088.107911,0.125155,173.254248,0.021976,16.680945,10.205136,1.074006,3.644271,35.935625,0.974579,0.021427,6.265336,0.000005,334.519883,17.085653,0.004224,8.139713,21.759485,442.933742,0.241216,16.244722,2.562337,185.718115,95.922443,0.031277,12.396774,0.970653,0.007635,0.040825,0.211474,126.684028,43737.598130,153.236126,20.475741,0.253279,0.113167,1.273339,0.279170,3.402828,2.004650,1.001115,0.996721,28424.454756,10.867277,13.703292,0.745621,2393.131602,60.559393,0.812885,100.419458,1.001842,0.076731,7.432749,0.104377,1.262825,0.972856,0.836811,0.020147,4.555866,5.601392,0.996912,0.804968,0.348495,1.019817,15.037352,0.084779
2021-05-23,37520.317675,2306.371267,1.002870,301.270199,1.468935,0.907339,0.343087,21.986431,0.998093,149.164707,1.199933,631.854113,20.460067,23.344079,169.896163,0.390236,58.709205,31.614602,0.995170,0.100922,37547.860239,6.874174,5.109076,0.075975,72.554513,335.241145,0.000008,231.766234,1.003970,51.639708,1.488515,13.601836,46.764619,12.336315,2781.301118,0.121141,169.379204,0.022014,15.257028,9.445911,1.018440,3.436556,33.325860,0.975986,0.021441,6.584505,0.000005,315.825209,14.972858,0.003950,6.596029,18.869815,385.750983,0.278800,14.919647,2.451238,179.554889,91.257124,0.027677,11.090384,0.979774,0.007118,0.038393,0.199105,122.010597,38642.087692,143.404389,18.016811,0.278466,0.115205,1.187345,0.254725,3.171283,1.867932,0.997821,0.993983,37575.581425,9.701944,12.124724,0.682073,2291.951272,55.345184,0.757215,91.856644,0.980615,0.070754,6.592198,0.089833,1.128378,0.963365,0.792274,0.019580,4.285580,5.192971,0.998850,0.728377,0.293583,0.960873,13.620435,0.078976
2021-05-24,34977.527802,2120.037375,1.001365,261.262253,1.328818,0.800098,0.309233,18.055572,0.999800,143.536459,1.100510,560.818951,16.913350,20.095348,143.987049,0.367231,52.407472,24.767640,0.997660,0.088179,34776.723975,6.020672,4.331722,0.063670,65.296575,296.544422,0.000008,228.804212,1.003149,43.646924,1.212810,12.275897,42.303481,11.871412,2759.693025,0.098137,150.350922,0.022117,12.855334,7.950008,0.910774,2.939956,27.113301,0.829095,0.022027,6.236925,0.000003,263.374534,12.754883,0.003331,4.179889,15.880982,344.541140,0.234703,11.883609,2.521310,151.717148,85.819897,0.024251,9.074526,0.962107,0.006152,0.031565,0.166977,106.110255,33003.006414,115.503406,15.021599,0.249407,0.088434,0.956794,0.215474,2.696604,1.477870,1.001561,1.000319,34579.425539,8.197760,11.389541,0.563512,2107.109680,53.015084,0.626296,73.037619,0.924452,0.062611,5.773344,0.080531,0.922942,0.984660,0.657918,0.015383,3.748673,4.308976,0.992638,0.597584,0.255001,0.804853,11.771583,0.066433
2021-05-25,38642.442297,2640.159632,1.003081,343.515324,1.543146,0.985859,0.363069,23.068256,1.000310,147.530017,1.700126,749.924028,24.579135,26.199528,183.365601,0.436835,72.776256,30.985467,1.000036,0.113389,38730.959684,6.726980,5.587238,0.076647,74.676455,384.748022,0.000011,254.961519,1.003641,53.759041,1.545471,15.210689,52.767184,14.317749,4175.749991,0.123611,178.476724,0.021995,17.637168,10.031523,1.057388,3.519117,33.296702,0.973330,0.021439,6.829639,0.000005,345.957251,16.445768,0.003874,6.588260,19.351895,422.658880,0.254985,13.875200,2.356075,199.515448,103.744845,0.030264,11.917739,0.965959,0.007675,0.039852,0.193395,131.566801,48184.206502,146.960458,17.306077,0.279220,0.108941,1.259281,0.264690,3.251754,2.091399,0.998991,0.998164,38526.407408,11.269355,13.476226,0.722795,2605.975530,65.236195,0.771694,107.676542,1.067447,0.071018,7.394136,0.108177,1.141992,1.004658,0.821000,0.018015,4.604849,6.271086,1.000332,0.813955,0.338780,0.980794,14.179025,0.079566
