Datetime,btc,eth,usdt,bnb,ada,xrp,doge,dot,usdc,icp,bch,matic,uni,ltc,link,xlm,etc,sol,busd,vet,wbtc,theta,eos,trx,fil,aave,shib,xmr,dai,neo,klay,okb,ceth,atom,mkr,cro,bsv,cusdc,miota,cake,rune,xtz,ftt,algo,cdai,safemoon,cel,ksm,ht,btt,luna,AVAX,comp,hbar,leo,snx,dash,egld,sushi,ust,tel,amp,hot,dcr,xem,yfi,zec,waves,tfuel,enj,zil,nexo,chz,near,pax,tusd,hbtc,qtum,hnt,btg,steth,bat,mana,zen,stx,dgb,nano,fei,ont,grt,sc,one,bnt,husd,omg,chsb,ftm,zrx,uma,xsushi
2021-04-23,971174701492.85,280712855517.32,49655032885.85,79217558867.58,37047031960.80,54216823754.64,34105735062.87,32837988741.59,13106028086.90,,16149906326.96,1861498964.68,17979588796.23,16961313522.39,15035866440.12,10309346789.95,4363653281.37,10546870753.41,7117296332.15,12790356826.29,8116244310.57,10066383488.30,5673239666.91,8008308065.67,9922652763.49,4601431210.35,0.00,6304007608.59,3453534580.18,6508840966.62,5225098125.52,4506062924.12,4378022349.98,4560719331.23,3702360078.01,4506011955.19,5285832854.13,4508933759.79,5158918698.53,4045077873.54,3254582060.05,3845180465.01,4337947679.08,3413169486.49,3072759919.89,0.00,2307822919.51,3182044626.09,3407251518.67,4315845307.01,5191694142.64,3122553330.87,2737458861.87,2083062064.09,2132705804.11,2363897589.26,2823352345.36,2911374071.09,1867841053.45,1869361952.52,368777087.19,1806132823.89,2278139292.34,2468232718.52,2763910108.59,1662811566.50,2490910025.17,1295352663.93,0.00,2101645143.70,1968010779.16,1957088305.22,2521600795.16,1728752475.95,1064625754.33,332671250.24,1451721251.39,1413601698.14,962754713.28,1332414091.45,585848852.23,1621453306.86,1675766879.40,1175670271.38,2181452578.41,1854141123.14,1017869102.73,1768803626.41,1363506984.75,1749679005.63,1691506920.43,999059384.54,1166791349.32,858356684.76,993267325.49,1078502376.13,855504857.06,1188875343.77,1522375253.53,750686812.41
2021-04-24,956744203682.22,273323480799.64,49477553574.90,81068966581.40,36959022892.48,53657136235.38,32231128597.06,31955227311.02,13264415771.20,,15609428731.72,2004246961.53,17094009322.25,16026173980.07,14749295192.51,10362128349.53,4147928613.69,10009570403.27,6868049387.13,13187846606.09,7963251432.27,9938002664.71,5286877535.57,7784971769.67,9437086317.49,4283615292.12,0.00,6306129213.39,3431371781.83,6057434516.85,5436199694.57,4477349737.37,4068756425.56,4872861418.14,3670497945.01,4421558243.94,4663853233.93,4451723245.69,5115172252.76,4244727455.42,3065039752.69,3690568522.21,4176875287.47,3393692228.80,3278287484.47,0.00,2612079700.91,2990003112.54,3314995244.80,4695259285.81,5293168989.67,3020637110.88,3150041519.81,2140139024.10,2191692683.67,2256159050.04,2645863688.01,2825865625.39,1764456008.82,1878694162.50,328790794.56,1807666383.83,2123916629.59,2375871811.83,2608270091.87,1561109087.79,2422791390.60,1477585646.56,0.00,2070446625.02,1900819763.04,1918970225.20,2257846956.39,1653517740.59,1077819539.38,317933709.87,1426128432.63,1326320034.20,1118804734.13,1553116220.76,565826796.37,1757118523.89,1631140372.61,1233531079.61,2022557664.45,1766439914.00,1100244599.34,1759871734.98,1223795564.49,1697763201.60,1615622996.32,979094179.27,1147844334.14,844337748.37,917970632.57,1030801441.59,798557109.14,1148362659.88,1391838283.18,694814515.00
2021-04-25,937014999515.39,258340689899.59,49501156852.96,77665030993.17,35760855209.78,48871830051.98,34979989821.78,29164117673.32,13527497524.34,,14505169923.65,1874047875.41,15768347121.56,15017998357.05,13305708757.03,9829509919.96,3759062006.19,11122055713.49,6965788897.34,11940445469.21,7877805119.66,8701809002.42,4899977316.21,7457306852.71,9180368628.80,4040840841.37,0.00,6887769379.43,3444318493.60,5647504348.51,5175839802.57,4515410118.28,3616645100.51,4420589297.45,3670504292.86,4302531067.40,4374789457.46,4461104961.86,4633597937.32,4580394448.91,2713114121.24,3461104962.60,4027198084.86,3224630868.02,3301834998.63,0.00,2410930528.53,2727407619.50,3128662232.65,4602468875.36,5991485772.73,2827395699.29,2900539526.71,2016188692.81,2136570142.39,2105323678.87,2480165791.26,2615098329.74,1643411595.80,1850753698.84,311371735.77,1649976359.38,2203423453.74,2378308821.01,2453140377.71,1427596933.74,2218961744.20,1317679538.29,0.00,1902298502.65,1747657066.25,1883541651.98,2102684798.73,1534375914.62,1117688959.83,304317831.49,1403961924.83,1212513818.67,1033812556.28,1393077777.42,553127173.30,1564704471.23,1488078480.75,1139444691.14,1870984697.06,1614086828.58,980878353.80,1742849155.23,1104632592.64,1551398624.13,1517231324.34,941550089.85,1099183327.65,893624270.89,847301297.27,987658792.77,718954483.44,1054702753.09,1251690415.68,662702278.45
2021-04-26,915533819859.14,266776799157.93,50300761608.34,78223823141.43,34763368261.89,47614962664.05,33051358529.95,29386423738.56,13667640425.66,,14170307521.25,2000807641.21,17504824743.22,14949363894.46,13240241835.06,9573000881.98,3696859068.37,12948847195.89,7098135821.24,11225985126.37,7691674295.41,8994186978.38,4755116553.04,7292450219.71,9140645422.75,4319520130.34,0.00,6364614498.11,3466755750.24,5584070611.92,5576286106.39,4407386559.49,3732252666.20,4419414808.71,3446732577.14,4342453870.67,4405052207.99,4490718614.68,4525783749.13,4855890543.43,2668875010.47,3406931804.68,4076518946.99,3221584862.75,3345316926.60,0.00,2213537645.95,2844457450.65,3079107183.61,4384889603.04,6640408806.18,2762123911.05,2780563586.33,1994786035.03,2211307388.53,2133590985.24,2492277021.97,2608682569.56,1666321795.06,1876765684.50,303155440.71,1666837869.13,2064158365.47,2392659339.37,2487108321.17,1432996619.29,2228073304.05,1287485373.90,0.00,1890402249.76,1690447025.08,1846695717.52,2126143420.92,1662386624.46,1102145502.81,313936596.92,1369067196.71,1231026051.09,1071699003.04,1320702672.42,574408905.56,1525424135.41,1438018509.63,1216333452.81,1857311168.67,1508815522.85,932576834.69,1765560671.49,1076277629.82,1532208351.82,1484467251.66,894870134.01,1072486502.35,895051934.68,862069975.70,998882110.22,762812860.11,1053912294.30,1392552034.61,659917774.48
2021-04-27,1008389773189.79,292829223558.31,50177957598.77,82089500489.02,39598607716.19,62600752594.47,35161130278.75,32971528339.24,13775379892.18,,15884593268.50,2816693565.57,19685884166.77,16477219750.21,14722512909.57,11125638626.41,4146659232.32,12053853291.96,7189989995.64,12369565817.82,8465786170.11,10618191905.03,5574100761.61,8387871727.82,10559313085.46,5115672147.73,0.00,7192212117.82,3484884716.63,6316114904.14,6416706022.67,4695591353.31,3994983438.37,5294076184.70,3624140556.68,4792258119.41,4919128956.75,4443476841.89,5487428623.45,5233343083.20,3193249193.17,4004942014.99,4469966672.83,3632404213.97,3405145247.37,0.00,2384084899.15,3525713287.05,3282863608.70,4726229501.05,6606180067.72,3360216107.39,3261066241.27,2315452763.14,2212010514.16,2447855846.28,2810404337.04,2911265733.09,1849301975.02,1888102953.89,348130114.18,2129369996.45,2470809417.00,2650818918.69,2892840376.18,1634598866.60,2499915584.12,1858969835.48,0.00,2364501955.53,1976592349.16,1971033452.03,2442291275.97,1811881467.45,1165552780.80,328686229.21,1501954502.33,1430915356.06,1202764700.70,1533898524.03,614456049.62,1727798578.73,1634345490.40,1471631654.48,2132581918.16,1777297235.94,1089880065.83,1834521811.19,1269233476.23,1776020768.87,1743347766.63,1275577402.99,1187328821.18,924855782.85,986883133.21,1062736107.19,987521102.78,1204485193.88,1505989649.79,732611169.22
2021-04-28,1027617870421.66,306136280873.38,50288933664.68,87911812452.30,41847738398.15,64486175307.86,35151669024.75,34085016694.01,13879528332.32,,16596380053.39,4732966219.79,20462310547.95,17293720452.38,15465994841.19,11645272588.07,4251070176.39,11730117463.91,7422174668.09,13710605896.17,8659011508.78,11200346915.86,5769224914.77,8989772465.64,10363476511.93,5548813383.06,0.00,7188334440.92,3551580225.01,6638628510.58,6428074496.20,4752966900.06,4213483590.54,5489441810.10,4070508137.69,4979283153.15,5366232051.17,4418583201.54,6102426653.31,5679183215.05,3456699926.48,4163819856.43,4725696289.89,3833858958.82,3404445847.01,0.00,2391195737.83,3569554927.52,3375564913.53,4982915756.20,6959352055.69,3552417979.12,3298502881.20,2471000039.79,2244966396.35,2587701930.21,2939819355.06,3173750467.05,2175528811.97,1925324170.89,388492314.47,2124901172.73,2948085895.85,2736857889.79,3186762232.76,1748473948.52,2657171293.27,2049835400.44,0.00,2398897936.26,2514437621.06,2040887730.64,2798870012.77,1849478703.48,1115649593.85,345940143.25,1541372114.63,1537107599.29,1413900953.84,1580443265.49,676456203.28,1837574129.29,1724765604.47,1406074795.93,2345866056.26,1902006183.95,1111816463.25,1875738032.78,1415551885.81,1892940581.03,1988398603.30,1325421280.86,1240426301.64,867083875.77,1048957599.55,1113229739.09,1327688184.71,1440774669.80,1564732475.45,852082541.66
2021-04-29,1024625833392.24,317353332381.20,51109245003.48,86547288167.53,42696322872.50,62692541827.17,41743974977.66,33465362480.34,13917317509.71,,16975725319.01,4715912991.76,22066932316.44,17282800744.99,15256450650.62,11427816583.98,4432769004.78,12162250490.15,7158584140.07,12940138792.21,8597876326.90,11033027265.33,5689079947.29,8809878815.06,10384607293.67,5846053515.64,0.00,7510658300.04,3570467055.99,6450985533.99,6134569523.06,4653019493.65,4286541340.49,5473754373.26,3963442800.66,4869933056.59,5410090188.16,4479054150.38,6048370710.39,5726643677.41,3327543785.80,4014548965.39,4644729119.11,3789837397.48,3419461979.68,0.00,2319030806.69,3523374704.69,3321565174.91,4756100257.69,6583473796.90,3651668306.56,3284900358.13,2329077480.58,2201875965.32,2559599585.55,2918706193.55,3157167080.82,2186044953.43,1937346783.51,384879443.53,1991345828.59,2802490273.10,2677949826.33,3062355062.91,1735916631.31,2658108165.89,1901846504.12,0.00,2537275640.07,2369279160.20,2052355750.39,2865839639.23,1781503989.34,1093272409.28,364011912.72,1525706246.09,1478726796.93,1376293159.66,1626711688.74,709163451.54,1783906884.27,2043936373.69,1356358830.75,2368434014.99,1791250452.83,1072474770.49,1889744634.38,1390816593.35,1867147953.20,1890913437.26,1247892467.04,1233639127.12,831613752.81,1034351587.15,1095519405.20,1496174591.98,1353578989.69,1504296394.58,860577625.01
2021-04-30,1001973605935.40,318971242360.59,51252930927.27,92491549499.69,42218008953.63,64327724818.27,39626179176.75,35125134676.13,14603752839.43,,16484635337.83,5278592965.67,21517770855.96,17074601454.15,15328076532.58,11340662796.36,4370868821.36,11521025311.46,7198987636.25,12528191725.31,8678870520.63,10942892353.34,5629457339.22,8707261812.72,10290478894.81,5579987321.59,0.00,7292572536.57,3669075252.29,6317687737.99,5878203069.31,5358912164.64,4136454194.17,5270302376.28,3837206961.81,4746682764.27,5272433371.39,4456498726.31,5822217445.62,6756647985.53,3337999386.99,4023154582.09,4622025915.78,3889230267.75,3528331630.71,0.00,2192647275.15,3452860622.50,3786508364.89,4650821091.19,6373809560.59,3618611690.58,3284155215.69,2332215838.43,2233614514.27,2700664984.59,2890096378.01,3078276850.55,2174045087.10,1990811954.18,379932102.14,1890432747.27,2758211073.52,2688072695.09,3062374138.25,1691722812.41,2542604075.24,2287003638.77,0.00,2462840680.48,2312762454.44,2004485852.79,3085555001.25,2006015645.98,1192429418.05,468648681.18,1495526973.30,1472487019.28,1328975874.33,1566431210.00,710644702.06,1780469845.67,1920746106.35,1321659245.52,2246987735.97,1807925528.00,1077612558.42,1068260358.57,1376187899.97,1838926954.78,1820206043.01,1260186548.00,1252582496.57,834605094.57,1017906973.70,1120747661.16,1518006910.00,1319672452.84,1498225788.80,858211788.17
2021-05-01,1082721727348.04,321155845972.34,51180431595.88,96328564775.28,43251677970.28,73298828829.09,43856109572.50,36161115650.50,14671379802.83,,18575543738.93,4991210141.70,20966193258.52,18154917669.62,16116983356.55,12165235232.27,4615252477.87,11625206342.89,7442627938.06,13210928537.41,9374068447.61,11185911208.16,6173228305.07,9546012982.73,11282601430.25,5632652992.15,0.00,7536424345.19,3657625959.97,6863595652.60,6133394030.40,5736263785.40,4138304678.94,5427021204.54,3909896266.29,5076159521.80,6077922125.82,4430009152.19,5900378410.48,6605680577.49,3622634651.82,4315199508.62,4816785638.72,4132294538.45,3545062495.81,0.00,2254243240.65,3655791327.20,4287289668.92,4879316082.13,6525326441.91,4207796400.05,3787589140.00,2447556024.38,2308047290.22,2772461528.99,3228937343.74,3233731822.47,2218969134.20,2000446047.31,526587077.19,2027145656.43,2863888137.35,2660914568.78,3231311110.73,1766137392.32,2712203153.52,2320432358.05,0.00,2581451987.44,2476619693.07,2045441000.29,3044699965.24,2019089969.34,1184710575.73,624612213.94,1617649667.90,1559458751.37,1363647766.31,1614448068.88,690706798.26,1884658822.30,1979265999.00,1319600020.80,2298078060.84,2151990642.03,1137796920.22,974627176.51,1499963822.96,1902559775.48,1946782754.41,1457092971.53,1319299224.98,811825512.54,1080892371.01,1235230881.93,1894129959.43,1427108739.70,1533322723.27,883744436.76
2021-05-02,1080897634123.29,340730211563.78,51679435029.65,95807714763.27,43444753835.56,76025679530.23,50748955079.41,36487497552.83,14711500830.43,,18861921204.02,4754313918.47,20835088800.04,18459940118.79,17400548194.45,12365712068.44,5686911030.09,13505629296.65,7591063703.34,13479721361.22,9407030438.98,11459697279.49,6334141255.14,9420061426.12,11384637502.18,6365831630.11,0.00,7627638945.99,3730505347.70,7213545949.35,6082481180.60,9190046627.95,4395435830.74,5675733174.23,4343079043.40,4962355893.64,6201831789.23,4465194295.15,5852122551.78,6167222578.30,3620672686.95,4479240824.48,4885472375.08,4115426346.96,3574826633.48,0.00,2395439816.34,3774253728.91,5113703838.07,4874512701.51,6453301481.68,4113040049.66,4123610442.86,2684561593.60,2344807227.51,2765078700.48,3267226675.02,3202401739.90,2286379488.76,1983076788.34,615636183.36,2114598474.01,2881471957.81,2706938711.31,3207060028.91,1798822370.54,2849310346.75,2252805619.25,0.00,2545652750.18,2547107832.78,2127220664.96,2977296619.76,1990053304.10,1194178062.62,623886246.99,1611033422.16,1566093432.93,1367535777.56,1662120168.53,738880504.43,1901163545.91,1941951969.77,1390966403.51,2252518923.30,2239320691.38,1375929174.96,980230585.03,1482196134.89,2034152734.74,1926972757.70,1391603527.04,1366425355.72,824425959.55,1142949679.76,1309272422.23,2006965947.20,1535381578.33,1627388149.18,915909874.76
2021-05-03,1057850321948.55,341953594507.37,51994800962.16,96157809794.49,42540495719.35,71701291962.32,49014916719.25,36175071088.35,14681097408.94,,18207840826.79,4926911993.46,22067117153.79,17970346781.15,16711390230.62,12723436808.35,5677242503.87,12731441940.85,7818540352.65,14205214719.19,9478933471.84,10952421277.57,6259865612.72,9176253785.16,11209803165.79,6111352906.13,0.00,7248950529.22,3781646319.25,7512474449.77,5877011352.93,11201080113.10,4300221793.99,5499904954.46,4435483227.59,4793892975.70,6232417530.69,4463053259.02,5669393797.00,6638939997.44,3430178311.40,4285938809.39,4837265403.91,4098821937.67,3596652590.72,0.00,2353700021.86,3688228793.12,4897414394.27,4745823075.94,6705821723.04,4024642460.53,4150504984.13,2749776251.16,2342978908.76,2640257927.85,3187144545.73,3186517258.51,2311174244.15,1963935354.04,680794389.17,2055001715.98,2764309145.05,2642875350.95,3137711768.03,1745677441.96,2692400566.73,2366720284.04,0.00,2454570442.22,2453971548.55,2053529089.81,2876669110.11,1929263439.16,1195217242.77,665361179.50,1574856867.44,1582624818.47,1491719023.50,1628431971.56,741949565.49,1875018538.92,1869244027.80,1324323817.78,2191887125.03,2246536221.61,1402276226.49,979375599.03,1539645568.91,1973399129.42,2028242162.90,1336040574.49,1334188244.27,824743227.42,1100892639.03,1348098299.71,1920886174.35,1476996102.77,1556049995.12,844759775.26
2021-05-04,1069571255195.52,398258027094.34,52331138431.29,103965094029.85,43592074191.27,71679793845.12,57139646560.00,36985789925.45,14645727408.76,,19149281701.90,4833910307.32,22048979110.99,19681599261.29,17798251359.88,12820687436.22,6583506959.45,12596937422.59,7486914161.30,13851333168.09,9721483896.46,11614316815.22,6544165964.01,9500388148.33,11127087613.25,6577432870.55,0.00,7394135767.05,3894578565.89,7574916458.65,6315821904.91,10622128590.87,5105425821.31,5505613614.34,5497466248.76,4826660544.69,6909114282.47,4516102411.36,5792392116.66,6655253532.25,4096284580.65,4626272121.73,5091763410.12,4271944381.54,3652542187.16,0.00,2457446822.53,3783676900.89,4847913547.03,4700096826.83,6710282705.70,4632809115.47,4224833954.14,2700301268.19,2393041306.43,2880046063.89,3418490933.00,3401857656.68,2402663893.79,1992533309.49,955388793.75,2119721108.28,2728188757.31,2613209614.11,3197778016.56,1933337926.45,2776569212.83,3234443121.56,0.00,2456716133.41,2567528585.73,2193597888.60,2861764274.64,2002545092.88,1193369537.74,919678568.46,1596067404.19,1629634507.19,1474408505.00,1692725338.93,857736338.60,1937307460.76,1867137566.52,1295784027.63,2177150508.19,2164457576.47,1357055951.78,996945533.61,1587323355.10,1953678052.26,1982907806.65,1343397753.23,1428017821.65,827990759.30,1299413712.54,1442246574.66,1811522653.69,1504889657.47,1609513763.22,857636286.80
2021-05-05,999775008412.37,380565712269.78,52279586920.03,94640468017.17,41326027055.91,64259873894.81,71252122861.90,34707954650.19,14864602401.03,,18104349234.29,4336155477.55,22531045773.15,20404828326.96,19675704326.64,11695070447.36,8958378241.54,11695753640.92,7527540857.76,12495952991.05,9152584495.96,10304680559.12,6159607696.84,8675220195.32,9739869995.86,5784088739.59,0.00,6874468038.78,3966445919.60,6892378015.67,5997737052.63,10065616551.49,4921583866.73,5063444289.27,4812111714.81,4294034301.90,6208657820.84,4552082036.74,5150867315.66,5989450888.06,3981248535.26,4274077926.51,4759284634.69,3849623968.73,3658191740.76,0.00,2303678183.99,3537071409.90,4337354264.11,4338767700.05,6345731970.14,3946615836.22,3798984393.21,2369674858.92,2388322497.98,2554432428.21,3647764519.21,3130270337.59,2133467182.57,1979856496.54,955800712.43,1984676581.77,2447767818.80,2440498750.46,2820960942.31,1839740925.54,2729118530.69,3708717240.81,0.00,2197079991.09,2370504819.60,2045016117.25,2611732738.01,1787392947.31,1191591394.58,1025243292.80,1513675340.59,1437590346.88,1359276080.26,1868632935.68,850165593.98,1774150545.25,1710375521.49,1209507469.08,2147571829.26,1951597051.61,1193769723.72,998851816.05,1470765018.76,1768772850.86,1751082026.95,1195873903.69,1378525143.13,825150235.43,1238419601.89,1272188400.09,1689535131.62,1349181534.72,1455509623.25,777757436.00
2021-05-06,1070969079353.53,409191426695.66,53023829034.18,100850357948.66,47368113642.07,74138782426.55,84871718669.88,40073630954.33,15078309685.53,,26882250490.18,4928204513.85,21999590396.31,23718181496.68,21034869730.59,13728408947.22,11962452742.06,12196654588.94,7758478152.90,13611413586.71,9769761177.90,10960079216.79,8302651766.53,10414186273.06,10566377314.66,6115001074.60,0.00,7453959660.26,4094761049.29,8064092534.29,5938754021.48,10106975030.48,5233174783.99,5849546170.41,4869799479.85,4682696470.15,7915158471.72,4298684768.59,5608496933.61,6353164919.88,4317561732.55,5113574435.61,5125805293.82,4258321162.18,4031164218.13,0.00,2469514391.74,3863641809.04,4505689178.83,4887878709.14,6624928615.76,4561814156.23,4026445112.96,2611839832.18,2812433869.34,2700234028.21,4020319075.70,3396205775.65,2398859386.80,2010279975.26,1532595542.70,2237571067.06,2609836296.51,2550199373.52,3324950967.67,1975763501.89,3231290557.96,3571733082.54,0.00,2408523469.05,2548056592.23,2107566149.96,2770448567.42,1925005139.58,1205583799.52,1029630142.77,1595437148.73,1808974107.30,1475045131.09,2345276169.77,956207198.07,2046609256.43,1875498772.52,1307401654.12,2240088125.53,2064485091.77,1286954137.54,1022081204.59,1738729315.23,1888492760.40,1970632103.94,1232683563.22,1497722239.23,835994593.73,1389909884.93,1323936437.57,1986565329.93,1488501750.50,1548921655.15,870211000.12
2021-05-07,1056801053574.51,405355930465.53,53739048757.24,98151197197.42,53360219299.96,73754025260.05,75249721642.54,41263884488.42,15095243417.58,,28469850203.46,4564410787.23,20962663814.78,23664720094.58,20035914393.97,15047803217.51,17164632587.33,11848638343.10,7974418062.20,14313993591.47,9643779546.75,10864113160.05,10810022579.75,11004086596.48,10685901288.38,5762574111.33,0.00,7558130099.79,4290581873.71,8600677880.70,5832372218.62,8816273927.32,5155981848.01,6079728569.86,4547874632.00,4881991053.47,7917743746.59,4266741546.33,6166958570.10,5989708296.70,4112579987.65,5797268378.47,5104826708.27,4549153129.77,4276298073.06,0.00,2460720841.12,3983446567.25,4263944720.28,5411401103.47,6510420095.67,4887941649.74,3784095613.07,2486721208.75,2795038524.21,2822606102.91,4471943535.34,3403788391.96,2738681649.00,2026281048.11,2308482262.18,2639499992.53,2659368705.37,2530064544.48,3539674635.41,1906410105.13,3418221117.31,3399654286.16,0.00,2313606748.87,2850379352.10,2042472602.19,2742808780.64,1911178081.37,1212730535.59,1029432290.17,1569925083.74,2449572286.01,1411018440.69,2435637948.26,958274123.49,2093600447.24,2045560502.40,1403975942.22,2120273942.61,2015793406.79,1313570017.10,1014653978.07,2136511693.09,1966374986.74,2006038018.26,1206400138.65,1469294089.53,824769490.73,1715629403.88,1263516083.14,1854366834.49,1632635768.93,1529272015.91,1002458959.53
2021-05-08,1072831991777.41,404284565609.95,54969338625.96,96652603380.91,52795204748.10,72785522492.37,88794768977.21,39477322692.66,15175582508.94,,25241278926.16,4529072281.36,20632351275.40,23183769289.59,20892021595.75,14585595881.21,15055215170.93,11736620149.52,7815010763.55,15207067774.36,9761439895.96,11543062433.32,9874771055.21,10631125309.04,10522637445.83,5671911567.48,0.00,8206441906.63,4370206603.87,8263817452.84,5644061306.28,8906437613.45,5193885832.74,6778870413.47,4599104130.88,4867553734.26,7075880191.90,4402606278.93,6039163044.93,5893101093.35,4258781440.38,5455713014.46,5153203329.83,4687861398.46,4589773753.49,0.00,2587407461.53,3886379644.05,4714486539.44,5234157152.04,6440212407.60,4929607619.57,3656054002.38,2541875467.37,2731841209.97,2857871910.06,4113346421.46,3361445818.61,2634767114.52,2045481813.75,2064740222.10,2600805808.73,2710788638.95,2607912859.61,3637596382.27,1944415568.98,3529497594.36,3251069156.47,0.00,2327138512.41,2723366879.93,2032308041.80,2730940310.96,1976857287.72,1167207449.35,1032051788.30,1635909517.88,2731065921.51,1423540790.03,2372510721.61,1069920239.57,2097488833.34,1959882178.18,1462442871.31,2110987104.55,2116583252.56,1342548001.09,1003622013.54,2002337459.70,1957893274.69,2054696905.13,1240226635.48,1486832727.82,836520704.28,1662206527.61,1275671904.66,1972554439.90,1594281790.35,1515431580.06,935805671.40
2021-05-09,1099271802311.50,450716254202.57,55472173385.98,99362109225.37,51816643346.56,72020347233.61,82064020248.15,39197018807.02,15411075861.35,,26155461063.16,5077166130.97,20932492819.19,23072612181.04,20499347660.69,14226512731.37,15886373928.47,12483159691.85,7889021246.86,14724317210.51,10027387159.30,12460186603.27,9800513195.06,10317213557.18,10354168926.70,5917684518.41,0.00,8501776444.03,4408086615.27,8203674722.35,5707811435.97,8651262823.91,5826364062.58,6935286048.82,5018461341.48,4665661496.92,6822669760.46,4398745461.07,5985688460.85,6024157318.68,4521880526.74,5350727632.73,5363400358.76,4535639168.43,4624230690.94,0.00,2715304381.12,3902686252.89,4663408933.55,5052763477.23,6533864278.74,4948723703.46,4004605058.31,2467008620.75,2852223091.77,2805098371.68,4160966720.78,3276640337.81,2710781852.60,2039881802.62,1979812876.80,2662130019.50,2644738750.75,2679992064.41,3494859399.43,1948683316.32,3502250202.81,3245722063.84,0.00,2299056594.60,2821935419.89,2192024544.22,2671715182.55,1935503087.64,1173752073.46,1029616943.70,1598711459.74,2654284106.46,1403628652.71,2301980884.19,1267235759.48,2120526167.20,1914124048.72,1576535760.03,2116455399.64,2104044350.01,1300713241.94,1028832652.97,1997716978.59,1929423023.51,1955182683.06,1207489744.58,1545590105.45,807856754.78,1668864876.97,1251214824.99,2069030782.20,1538989393.91,1616468916.29,989738135.93
2021-05-10,1088903483393.31,455448294000.93,55793170949.00,102284543003.65,56886811810.62,70558561783.21,74368118240.11,39960281498.66,15685227316.53,0.00,26698451209.30,5846789531.95,20524013783.97,25677759329.76,22037403034.97,14467523355.60,14970268600.02,12070625546.33,7870810112.47,15284961180.39,9966415550.20,11950692899.79,10011013123.67,10302446039.80,10256042486.67,5857000826.86,0.00,8612080664.89,4499430226.30,8343412228.70,5601735114.18,8825090993.90,5817630169.39,6839299397.52,4766325808.05,4574543699.00,6749610791.20,4458634429.74,6235395912.43,6352940247.63,4310969850.42,5427859519.36,5348128549.72,4561123349.38,4740544414.81,0.00,2792393222.92,4047974081.32,4984729248.37,4952431465.28,6569355217.55,5007421179.68,3952075132.31,2423907404.98,2821034043.38,2719097157.83,4094236485.34,3304943820.58,2607443350.79,2064582683.90,2690916526.39,2543489765.70,2563264931.43,2831141137.15,3459993645.17,1920523621.32,3377460672.44,3172722802.15,0.00,2278320039.25,2824732085.69,2159917305.32,2592200431.37,1882784145.83,1173630915.34,1029624231.95,1751191633.29,2762758380.10,1372737117.81,2195095017.76,1303074816.97,2105838514.96,1973331841.52,1595571291.82,2033391837.65,2058596998.53,1257027430.98,1016295530.95,2186014514.85,1880271344.12,1908306876.88,1217978295.61,1586150622.46,824202679.01,1632443462.56,1223333039.69,2343791075.06,1551571079.81,1554534649.86,940826545.73
2021-05-11,1045714370754.16,461040789541.06,56104046205.32,98190931850.41,53022907919.89,64451974677.04,58441555673.07,36380576367.93,15693277010.18,0.00,25228674307.88,5386111669.38,19013078262.77,24148703618.44,19970909380.19,15397127554.12,13557595966.50,11724389834.31,7951599095.43,13511033566.61,9695775409.05,10571347917.71,8977725076.70,9241591409.70,9571958152.37,5554840826.82,0.00,7917232099.90,4595900937.34,7465481072.06,5428610353.05,8757627106.57,5963417911.01,6079822411.73,4493946457.64,4052320945.40,6375210339.93,4452387899.15,5618085627.91,5959943355.87,4010148920.92,4791815185.99,5211337852.97,4181320544.66,4832117638.25,5161272337.37,2726111323.94,3728692247.73,5210111941.42,4376567536.72,6185860433.31,4509349122.28,3994166994.87,2215969640.86,3322192904.90,2503659388.14,3782094309.61,3079980728.74,2329026187.81,2059129166.38,3263944589.84,2473953103.56,2272261588.73,2716439124.70,3029356249.61,2192144857.31,3179602619.26,3090108959.85,0.00,2066035107.50,2527942331.10,2143473258.03,2337548126.50,1764446797.78,1225824579.08,1031513572.02,1557665590.68,2442061690.74,1324305225.76,1959424152.89,1341238586.51,1970713633.54,1770527099.57,1434784759.28,1845077378.32,1841473178.61,1141373076.19,1007328370.35,1912913127.18,1704424204.07,1693558860.18,1144927730.57,1489690773.13,838088426.03,1413776998.13,1162114977.66,1948709323.99,1385469250.93,1755087446.17,889439839.66
